AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;Curso;AnoFase;Idade;QuantidadeMatriculas
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;13;14
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;14;12
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;15;11
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;16;11
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;17;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;18;5
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;19;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Fundamental;9º Ano;20;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;2º Ano;15;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;2º Ano;16;7
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;2º Ano;17;10
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;2º Ano;18;4
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;2º Ano;19;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;2º Ano;21;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;3º Ano;15;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;3º Ano;16;10
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;3º Ano;17;5
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;3º Ano;18;11
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;3º Ano;19;4
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS;Ensino Médio;3º Ano;20;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;23;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;29;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;33;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;40;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;41;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;46;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;49;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;56;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;25;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;30;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;31;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;35;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;36;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;41;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;42;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;49;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;56;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;57;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;25;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;32;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;38;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;39;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;40;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;42;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;57;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;21;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;26;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;32;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;37;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;38;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;41;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;42;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário II;43;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;21;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;22;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;23;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;26;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;27;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;30;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;31;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;35;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;38;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;44;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;46;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário III;117;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;19;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;23;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;24;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;25;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;31;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;36;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário IV;117;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;20;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;24;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;25;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;28;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;29;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;31;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;32;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;35;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;41;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;47;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;24;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;25;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;33;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;36;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;41;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;46;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;19;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;20;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;21;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;22;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;33;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;38;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;41;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;43;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial  I;66;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;19;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;21;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;23;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;25;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;30;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;31;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;34;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;36;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;38;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;39;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;42;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;44;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;48;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Inicial II;67;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;19;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;20;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;21;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;22;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;23;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;24;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;25;3
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;26;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;27;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;30;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;31;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;32;1
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;37;2
2018;Corumba;EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ;EJA Conectando Saberes - Ensino Fundamental (Semestral);Módulo Intermediário I;38;1
