AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;MatriculasTotal;MatriculaInicial;MatriculaAposCenso;Transferidos;Cancelados;Falecido;Abandono;Aprovados;Reprovados;Cursando;OutrasSituacoes
2019;Eldorado;EE SILO VARGAS BATISTA;90;88;2;13;0;0;0;0;0;77;0
2019;Coxim;EE SILVIO FERREIRA;661;642;19;82;4;0;0;0;0;575;0
2019;Caarapo;EE TEN. AVIADOR ANTÔNIO JOÃO;533;511;22;66;0;0;0;0;0;467;0
2019;Campo Grande;EE TEOTÔNIO VILELA;1807;1752;55;210;29;1;0;0;0;1560;7
2019;Rio Verde de Mato Grosso;EE THOMAZ BARBOSA RANGEL;1560;1523;37;145;42;0;0;0;0;1373;0
2019;Nioaque;EE UIRAPURU;176;145;31;7;3;0;0;48;0;118;0
2019;Paraiso das Águas;EE VER. KENDI NAKAI;441;387;54;91;6;0;0;0;0;341;3
2019;Dourados;EE VEREADOR MOACIR DJALMA BARROS;1041;1016;25;96;7;0;0;0;0;938;0
2019;Rio Verde de Mato Grosso;EE VERGELINO MATEUS DE OLIVEIRA;739;711;28;124;18;0;0;0;0;596;1
2019;Amambai;EE VESPASIANO MARTINS;647;626;21;71;5;0;0;0;0;569;2
2019;Campo Grande;EE VESPASIANO MARTINS;273;262;11;39;3;0;0;0;0;231;0
2019;Sidrolandia;EE VESPASIANO MARTINS;340;335;5;54;4;0;0;0;0;282;0
2019;Sidrolandia;EE VESPASIANO MARTINS - EXTENSÃO LAGOINHA;63;63;0;6;0;0;0;54;3;0;0
2019;Amambai;EE VESPASIANO MARTINS - EXTENSÃO SALA LINO DO AMARAL CARDINAL;135;135;0;14;14;0;0;0;0;107;0
2019;Fatima do Sul;EE VICENTE PALLOTTI;978;962;16;87;18;0;3;78;67;725;0
2019;Fatima do Sul;EE VILA BRASIL;236;233;3;65;10;0;0;0;0;161;0
2019;Dourados;EE VILMAR VIEIRA MATOS;1678;1631;47;202;12;0;0;37;0;1427;0
2019;Navirai;EE VINÍCIUS DE MORAES;964;946;18;119;21;0;0;33;8;782;1
2019;Navirai;EE VINÍCIUS DE MORAES -EXTENSÃO PENITENCIÁRIA DE SEGURANÇA MÁXIMA DE NAVIRAÍ;56;56;0;1;14;0;0;20;0;21;0
2019;Coxim;EE VIRIATO BANDEIRA;126;118;8;20;0;0;0;0;0;106;0
2019;Campo Grande;EE WALDEMIR BARROS DA SILVA;506;495;11;69;2;0;0;0;0;435;0
2019;Gloria de Dourados;EE WEIMAR TORRES;154;150;4;28;0;0;0;0;0;126;0
2019;Paranaiba;EE WLADISLAU GARCIA GOMES;357;331;26;59;4;0;0;0;0;293;1
2019;Paranaiba;EE WLADISLAU GARCIA GOMES - EXTENSÃO SALA JOÃO CHAVES DOS SANTOS;48;48;0;4;0;0;0;0;0;44;0
2019;Jaraguari;EE ZUMBI DOS PALMARES;114;110;4;20;1;0;0;0;0;93;0
2019;Angelica;EE. DR. JOSÉ MANOEL FONTANILLAS FRAGELLI;661;627;34;52;2;0;0;0;0;607;0
2019;Sidrolandia;ESCOLA ESTADUAL  "KOPENOTI" DE ENSINO MÉDIO PROFESSOR LÚCIO DIAS;50;50;0;3;1;0;0;0;0;46;0
2019;Sidrolandia;ESCOLA ESTADUAL "KOPENOTI" DE ENSINO MÉDIO PROF LÚCIO DIAS -EXTENSÃO FLAVIANA ALCÂNTARA FIGUEIREDO;103;101;2;6;4;0;0;0;0;91;2
