AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;MatriculasTotal;MatriculaInicial;MatriculaAposCenso;Transferidos;Cancelados;Falecido;Abandono;Aprovados;Reprovados;Cursando;OutrasSituacoes
2018;Itapora;EE RODRIGUES ALVES;1020;884;136;202;20;1;0;654;143;0;0
2018;Anastacio;EE ROMALINO ALVES DE ALBRES;653;617;36;118;9;0;0;477;49;0;0
2018;Corumba;EE ROTARY CLUB;666;635;31;97;24;0;3;497;45;0;0
2018;Dourados;EE ROTARY DR. NELSON DE ARAÚJO;312;305;7;18;4;0;0;273;17;0;0
2018;Campo Grande;EE RUI BARBOSA;1353;1258;95;234;17;1;0;1048;53;0;0
2018;Cassilandia;EE RUI BARBOSA;505;444;61;152;34;0;0;236;83;0;0
2018;Cassilandia;EE RUI BARBOSA -EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CASSILÂNDIA;199;104;95;21;41;0;0;96;41;0;0
2018;Guia Lopes da Laguna;EE SALOMÉ DE MELO ROCHA;760;647;113;114;18;0;21;568;39;0;0
2018;Paranhos;EE SANTIAGO BENITES;1299;1176;123;119;3;0;61;935;179;2;0
2018;Costa Rica;EE SANTOS DUMONT;1357;1287;70;272;37;1;0;963;61;23;0
2018;Campo Grande;EE SÃO FRANCISCO;453;429;24;43;4;0;0;393;13;0;0
2018;Sao Gabriel do Oeste;EE SÃO GABRIEL;1120;1034;86;242;30;0;0;711;137;0;0
2018;Sao Gabriel do Oeste;EE SÃO GABRIEL - EXTENSÃO SALA FUNPESG;126;125;1;17;2;0;0;99;7;1;0
2018;Campo Grande;EE SÃO JOSÉ;501;469;32;58;7;0;0;394;42;0;0
2018;Cassilandia;EE SÃO JOSÉ;1090;995;95;196;17;0;0;707;170;0;0
2018;Vicentina;EE SÃO JOSÉ;181;177;4;21;3;0;1;148;8;0;0
2018;Deodapolis;EE SCILA MÉDICI;1046;973;73;158;42;0;0;610;213;23;0
2018;Campo Grande;EE SEBASTIÃO SANTANA DE OLIVEIRA;623;570;53;118;1;0;30;428;46;0;0
2018;Coxim;EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA;440;397;43;101;1;0;0;287;51;0;0
2018;Coxim;EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA - EXTENSÃO SALA  PIRACEMA;222;210;12;33;2;0;0;163;24;0;0
2018;Angelica;EE SEN. FILINTO MÜLLER;848;723;125;132;49;0;14;523;130;0;0
2018;Fatima do Sul;EE SEN. FILINTO MÜLLER;1133;1033;100;157;4;0;1;774;195;2;0
2018;Ivinhema;EE SEN. FILINTO MULLER;863;841;22;78;0;0;21;684;80;0;0
2018;Ivinhema;EE SEN. FILINTO MULLER - EXTENSÃO SALA TRIGUEÑA;59;59;0;0;0;0;0;54;5;0;0
2018;Itapora;EE SEN. SALDANHA DERZI;301;289;12;71;2;1;2;193;32;0;0
2018;Sidrolandia;EE SIDRÔNIO ANTUNES DE ANDRADE;1373;1232;141;137;131;0;26;918;161;0;0
2018;Eldorado;EE SILO VARGAS BATISTA;98;92;6;17;0;0;0;69;12;0;0
2018;Coxim;EE SILVIO FERREIRA;726;689;37;108;2;1;0;576;39;0;0
2018;Caarapo;EE TEN. AVIADOR ANTÔNIO JOÃO;564;527;37;99;5;0;0;418;42;0;0
2018;Campo Grande;EE TEOTÔNIO VILELA;2162;1972;190;438;47;1;60;1193;423;0;0
2018;Rio Verde de Mato Grosso;EE THOMAZ BARBOSA RANGEL;1995;1740;255;258;57;0;0;1390;290;0;0
2018;Nioaque;EE UIRAPURU;240;170;70;9;8;1;0;171;51;0;0
2018;Paraiso das Águas;EE VER. KENDI NAKAI;495;415;80;168;13;0;0;282;32;0;0
2018;Dourados;EE VEREADOR MOACIR DJALMA BARROS;825;0;825;13;5;0;4;726;77;0;0
2018;Rio Verde de Mato Grosso;EE VERGELINO MATEUS DE OLIVEIRA;842;770;72;157;23;0;0;533;129;0;0
2018;Amambai;EE VESPASIANO MARTINS;1059;991;68;180;44;0;49;747;39;0;0
2018;Campo Grande;EE VESPASIANO MARTINS;727;679;48;192;15;0;36;412;70;2;0
2018;Sidrolandia;EE VESPASIANO MARTINS;393;354;39;88;19;0;31;231;24;0;0
2018;Sidrolandia;EE VESPASIANO MARTINS - EXTENSÃO LAGOINHA;136;73;63;6;5;0;3;121;1;0;0
2018;Amambai;EE VESPASIANO MARTINS - EXTENSÃO SALA LINO DO AMARAL CARDINAL;123;121;2;17;9;0;13;81;3;0;0
2018;Fatima do Sul;EE VICENTE PALLOTTI;1104;993;111;134;21;0;2;760;187;0;0
2018;Fatima do Sul;EE VILA BRASIL;359;326;33;140;3;0;0;135;19;62;0
2018;Dourados;EE VILMAR VIEIRA MATOS;1900;1731;169;360;37;2;51;1292;153;5;0
2018;Navirai;EE VINÍCIUS DE MORAES;1359;1175;184;293;87;0;0;887;92;0;0
2018;Navirai;EE VINÍCIUS DE MORAES -EXTENSÃO PENITENCIÁRIA DE SEGURANÇA MÁXIMA DE NAVIRAÍ;100;51;49;2;12;0;0;58;28;0;0
2018;Coxim;EE VIRIATO BANDEIRA;188;170;18;60;2;0;0;102;24;0;0
2018;Campo Grande;EE WALDEMIR BARROS DA SILVA;497;472;25;106;3;0;2;384;2;0;0
2018;Gloria de Dourados;EE WEIMAR TORRES;165;155;10;21;5;0;0;122;17;0;0
2018;Paranaiba;EE WLADISLAU GARCIA GOMES;424;349;75;52;9;0;0;288;75;0;0
2018;Paranaiba;EE WLADISLAU GARCIA GOMES - EXTENSÃO SALA JOÃO CHAVES DOS SANTOS;53;50;3;8;1;0;0;31;13;0;0
2018;Campo Grande;EE ZAMENHOF;374;341;33;82;3;0;0;278;11;0;0
2018;Jaraguari;EE ZUMBI DOS PALMARES;126;121;5;25;2;0;0;99;0;0;0
2018;Angelica;EE. DR. JOSÉ MANOEL FONTANILLAS FRAGELLI;602;552;50;95;40;1;26;398;42;0;0
2018;Sidrolandia;ESCOLA ESTADUAL  "KOPENOTI" DE ENSINO MÉDIO PROFESSOR LÚCIO DIAS;57;57;0;11;2;0;0;41;3;0;0
2018;Sidrolandia;ESCOLA ESTADUAL "KOPENOTI" DE ENSINO MÉDIO PROF LÚCIO DIAS -EXTENSÃO FLAVIANA ALCÂNTARA FIGUEIREDO;105;104;1;10;9;0;0;66;20;0;0
